smiles,label0
NC(=O)c1cccc(-n2nnc3cccnc32)c1,0.0
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccc(OCCCN3CCN(C(=O)CN4CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC4)CC3)cc12,1.0
Clc1cnc(CNc2ccc(I)cc2Cl)cn1,0.0
Nc1nc(COC(=O)c2ccc([N+](=O)[O-])cc2)nc(Nc2ccccc2)n1,1.0
COc1ccc(CC(=O)N2CCN=C2SCc2ccc(Cl)cc2)cc1,0.0
CC(C)(C)C1CCCN(C(=O)[C@@H]2CO[C@H](CNc3ccc(C#N)nn3)C2)CC1,0.0
O=C(CN1CCn2nc(C(O)CO)cc2C1)N1CCOc2ccccc21,0.0
Nc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1.0
Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1.0
NC(=O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,1.0
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc2c(N)ncnc21,1.0
N#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,1.0
Nc1ncnc2c1c(C(F)(F)F)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1.0
Cc1nc(N)c2c(C(N)=O)cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,1.0
Nc1ncnc2c1c(Cl)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.0
Cc1ccc(NOS(=O)c2ccc3c(c2)CCN3C(=O)CCC(=O)N2CCCCC2)cc1C,0.0
C[C@@H](c1ccc(-c2ccn(C)c(=O)c2)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O,1.0
O=C(NC1CCN(C2CC2)CC1)c1cc(O)nc2ccccc12,0.0
N#Cc1cccc(C(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)c1,1.0
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ccc([N+](=O)[O-])cc1,1.0
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1F)c1ccc([N+](=O)[O-])cc1,1.0
CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1ccc(C2C3=C(CC(C)(C)CC3=O)OC3=C2C(=O)CC(C)(C)C3)cc1,0.0
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)c1ccccc1)C(C)C)C(=O)N[C@@H](CCCCNC(=O)C[C@H](SCc1ccccc1)C(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@H](C(N)=O)C(C)C,0.0
O=C(Nc1cnn(C2CCCCO2)c1)c1cnc(Cc2ccccc2)s1,0.0
Cc1nn(-c2ccccn2)c(C)c1CNC[C@H]1CC[C@@H](c2ncn[nH]2)O1,0.0
CN1CCc2ccccc2C1CNC(=O)c1ccc(Cl)c(Cl)c1,1.0
COc1ccc2c(c1)c(C(=O)Nc1cc(C(=O)OC(C)(C)C)ccc1F)cn2C(C)=O,1.0
CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)NO)cc1)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,1.0
CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,0.0
CC1(C)CC(NC(=O)c2ccnc3nccnc23)c2ccccc2O1,0.0
NC[C@H](NC(=O)c1cccc(-c2ccccc2)c1)c1ccccc1,0.0
O=C(N1CC[C@@](O)(Cn2cnc(-c3ccccc3)cc2=O)C2(CCCC2)C1)N1CCNC[C@@H]1c1ccccc1,0.0
CCOC(=O)C1=C(NN2CCN(CC(F)(F)F)CC2)OC(=Cc2c[nH]c3ncccc23)C1=O,1.0
O=C(Nc1ccccc1C(=O)c1ccccc1)c1ccc(Br)s1,1.0
COc1ccccc1NC(=O)Cn1c(=O)n(Cc2ccccc2)c(=O)c2ccccc21,0.0
O=C(N[C@@H]1CC(=O)N(C2CC2)[C@H]1c1cccnc1)c1ccsn1,0.0
Fc1cccc(-n2cnc3c(NCc4nc5ccc(F)c(F)c5[nH]4)nc(N4CCOCC4)nc32)c1,1.0
Cc1ccc2c(c1)C(=O)[C@]1(O)CCN(c3ccc([N+](=O)[O-])cc3)C1=N2,1.0
Cc1ccc2c(c1)C(=O)C1(O)CCN(c3ccccc3)C1=N2,1.0
Cc1ccc2c(c1)C(=O)[C@@]1(O)CCN(c3ccccc3)C1=N2,1.0
c1ccc(C(CCNCCCNCCCNCCCNCCC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,0.0
Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1,1.0
CC[C@@H](Nc1c(C#N)c(-c2ccc(-c3cccc(C)c3F)cc2)nc2cnccc12)C(=O)O,1.0
CC[C@@H](Nc1c(C#N)c(-c2ccc(-c3ccccc3N(C)C)cc2)nc2cnccc12)C(N)=O,0.0
O=c1nc(-c2cccc(O)c2)[nH]c2sc3c(c12)CCCC3,1.0
O=c1nc(-c2ccccc2)[nH]c2sc3c(c12)CCCC3,1.0
COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1O,1.0
Cc1n[nH]c(-c2ccc(OCCN3CCCCC3)cc2O)c1-c1ccccc1,0.0
O=C(O)CCC(=O)Nc1sc2c(c1C(=O)NCc1ccccc1)CCC2,0.0
O=C(CN1CCN(c2cc(NCC3CC3)ncn2)CC1)Nc1ccccc1C(F)(F)F,0.0
Cc1cnc(C(=O)NCC2CCN(CCN3CCOCC3)C2)cn1,0.0
c1ccc(N2CCN(c3cnccn3)CC2)nc1,0.0
COC(=O)COc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,1.0
O=C1NC(=O)C(=Cc2ccc(O)cc2)C(=O)N1,1.0
CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,1.0
COC(=O)c1ccc(Cc2ccc(C(=O)OC)o2)o1,0.0
CC1=C(N2CC2)C(=O)C(CO)=C(N2CC2)C1=O,1.0
COc1cc(CNC(=S)NCC(COC(=O)C(C)(C)C)Cc2ccc(C(C)(C)C)cc2)ccc1O,0.0
O=C(NCCCc1nccs1)c1cc(-c2ccccc2)on1,1.0
CCOc1cc(Cl)c(C(=O)Nc2nc3ccc(CN4CCN(C)CC4)cc3s2)cc1N1CCOCC1,1.0
CNC(=O)C1CN(Cc2cn(C(C)C)c3ccccc23)CCO1,0.0
COc1cccc(C(=O)COc2ccc(CC3SC(=O)NC3=O)cc2)c1,1.0
O=C(CCN1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1)c1ccc2[nH]c(=O)oc2c1,1.0
N#Cc1cc(-c2ccnc(Nc3nccnc3CO)c2)ccc1OC1CCOCC1,0.0
Cn1c2c(c(=O)n(C)c1=O)C(c1ccc(Cl)cc1)C(C#N)=C(N)O2,0.0
O=c1[nH]c(-c2ccccc2F)cs1,1.0
O=c1[nH]c(-c2cccc(Cl)c2)cs1,1.0
NC(=O)c1c(NC(=O)c2ccc3nc[nH]c3c2)sc2c1CCCC2,1.0
CC(=O)N(C)c1ccc(C(=O)Nc2ccc(N3CCCCC3)c3cccnc23)cc1,0.0
CCC1(c2ccccc2)C(=O)NCNC1=O,1.0
CN1C(=O)N(C)C2C1N(C)C(=O)N2C,1.0
CC(C)=CCC[C@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@]12C(=C[C@H]4C[C@H]1C(C)(C)O[C@@]2(C/C=C(\C)C(=O)O)C4=O)C3=O,0.0
CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(-c5ccn(C)n5)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,0.0
CSc1nc(N)cc(Oc2ccc(-c3nnc(Nc4cccc(C(F)(F)F)c4)[nH]3)cc2)n1,1.0
COc1ccc(/C=C/C(=O)NC(=O)/C=C/c2ccc(OC)c(OC)c2)cc1OC,0.0
Brc1c(NC2=NCCN2)ccc2nccnc12,1.0
CN1C(=O)N(C)C(=O)C(Cc2ccsc2)(CN2CC3CC(C2)c2cccc(=O)n2C3)C1=O,0.0
Cc1csc(-c2nc[nH]c2-c2ccc3ncsc3c2)n1,1.0
Cc1ccc(C)c2sc(NC(=O)C3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)nc12,1.0
CC1CSc2ccc(S(=O)(=O)CCC(=O)Nc3ccc(C(C)C)cc3)cc2NC1=O,0.0
CC1CSc2ccc(S(=O)(=O)CCC(=O)Nc3cccc(C(F)(F)F)c3)cc2NC1=O,0.0
CC1(C)CC(=O)c2cc(-c3nc(-c4ccc(Cl)cc4)cs3)c(=O)n(-c3ccc(F)cc3)c2C1,0.0
N#Cc1c(-c2cccs2)nc(SCc2cccc(CC(=O)O)c2)[nH]c1=O,1.0
COC(=O)Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)cc2[nH]1,1.0
Cc1ccc(Nc2cc(C)nc3nc(C)nn23)cc1,0.0
COc1ccc(-n2nc(Sc3ccc(Cl)cc3)cc(CC[C@@H](C)NC(=O)[C@H]3CNCC[C@H]3c3ccccc3)c2=O)cc1.Cl,0.0
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,1.0
Cc1cc(=O)[nH]c(SCC(=O)c2cccc3ccccc23)n1,1.0
NC(=O)c1cccc2c1CCN2c1cc(Cc2ccc(F)c(C(F)(F)F)c2)ccn1,0.0
NC(=O)c1cccc2c1CCN2c1cc(Cc2ccc(F)c(F)c2)ccn1,0.0
CC(C)(C)c1cc(C(O)CCC2CCNCC2)c2ccccc2n1,1.0
C=CCn1cc(C(=O)Nc2cn(CC(C)C)nc2C(F)F)c2ccccc21,0.0
CC(C)c1c2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc2nn1C,1.0
O[C@@H]1CO[C@H]2[C@@H]1OC[C@H]2Oc1nc2nc(-c3ccc(-c4ccccc4)cc3)c(Cl)cc2[nH]1,1.0
COc1ncccc1C(=O)N1C[C@H](CO)[C@H](CN2C[C@H](C)O[C@H](C)C2)C1,0.0
O=C(NCc1cn2cc(CNCc3ccccc3)ccc2n1)c1cc(=O)n2ccccc2n1,0.0
C=CCNC(=O)N1CCC(COc2ccc3nc(C)c(C)n3n2)CC1,0.0
NCc1cccc(CNc2ncnc3c(N4CCN(Cc5ccccc5)CC4)ncnc23)c1,1.0
Cc1ccc(CN2C(=O)CCC2C(=O)Nc2cc(Cl)c(C)cc2Br)cc1,0.0
O=C(CN1CCCCC1)N/N=C/c1ccc2c3c(cccc13)CC2,0.0
Fc1ccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2ccc(F)cc2Cl)cc1,1.0
Oc1ccc2ncn(-c3ccncc3Cl)c2n1,1.0
O=C(NCc1cccs1)C1CCCCC1,1.0
COc1ccc(-n2c(SC(F)F)nnc2-c2cccs2)cc1,0.0
c1ccc(-c2oc3ncnc(NCC4CCCO4)c3c2-c2ccccc2)cc1,1.0
O=S(=O)(c1cccc2nsnc12)N1CCCC1,0.0
CC(C)c1ncc(Cl)c(C(=O)Nc2ncc(C3CCNCC3)s2)n1,0.0
O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(F)c3)cc2o1,0.0
CC(C)c1ccc2sc3ccccc3c(=O)c2c1,1.0
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,1.0
CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,1.0
CC1CCC(NC(=O)CN2CCN(C(=O)c3c[nH]nn3)CC2)CC1,0.0
Cn1c(=O)sc2cc(S(=O)(=O)NC(=O)CCOc3ccc(Cl)cc3)ccc21,0.0
Cc1noc2nc(C3CC3)cc(C(=O)NCC(C)C(=O)O)c12,0.0
CN(C)CCn1c(=O)c2ccc(NCCCCCCNc3ccc4c(=O)n(CCN(C)C)c(=O)n5c6ccccc6c(=O)c3c45)c3c(=O)c4ccccc4n(c1=O)c23,0.0
O=C1CC2(CCN(C(=O)NCC(=O)N3CCc4ccccc43)C2)CN1,0.0
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,1.0
CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,1.0
O=C1NC(=S)NC(=O)C1=Cc1ccco1,1.0
COC(=O)c1c2c(c3ccccc3c1O)OC(C)(C)C=C2,1.0
CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC4[C@H](N)C[C@]4(C)C3)c12,0.0
O=C(CN1CCCCC1)Nc1cc(CN2CCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1,0.0
COc1ccc(-n2nc3ccc(NC(=O)CCl)cc3n2)cc1,1.0
O=C(CCc1c(Cl)cccc1Cl)N1CCC(S(=O)(=O)c2ccc(F)cc2)CC1,0.0
COc1ccc(C(=O)N2CCC(OCCc3noc(CC(C)C)n3)CC2)c(OC)n1,0.0
O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21,1.0
COc1cccc(C[C@H]2[C@H]3C[C@H](CN(Cc4cnsc4)C3)c3cccc(=O)n32)c1,0.0
Cc1cc(C2COc3ccccc3O2)oc(=O)c1C(=O)NCCc1ccncc1,0.0
CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,1.0
Cc1cccc(C)c1-c1cccc(COc2ccc3c(c2)OCC3CC(=O)O)c1,0.0
COc1cc2ncc3c(c(-c4ccc(C#N)cc4)nn3C)c2cc1OC,0.0
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,1.0
Cn1cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)cn1,1.0
CC(=O)Nc1ccc(N2C(=O)CC(NCc3cccc(C(F)(F)F)c3)C2=O)cc1,0.0
c1cnc(N2CCN(Cc3ccc4c(c3)OCCO4)CC2)nc1,0.0
CCC(Sc1nnc(-c2ccccc2F)o1)C(=O)NCc1ccccc1,0.0
CC(=O)Nc1nc(C(=O)NC2CC(c3ccc(Br)cc3)C2)cs1,0.0
COc1ccc(N2CCN(C(c3nnnn3CCc3ccccc3)C(C)C)CC2)cc1,0.0
Cc1ccnc2sc(C(=O)NCCNS(=O)(=O)C(F)F)c(C)c12,0.0
Cc1ccc(=O)n(-c2cccc(F)c2)c1,1.0
Cc1ccc(=O)n(-c2ccc(O)cc2)c1,1.0
Cc1ccc(=O)n(-c2ccccc2)c1,1.0
C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2O)[C@H](O)[C@H](O)[C@H]1O,1.0
C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,1.0
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,1.0
CC(C)=CCc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c(=O)c(O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)c(-c3ccc(O)cc3)oc12,1.0
Cc1ncccc1NC(=O)[C@@H]1C[C@@H]2CCN(c3ccncn3)C[C@H]2O1,0.0
CC(C)(C)n1nnc(CCNc2cccc(C(F)(F)F)c2)n1,0.0
COc1csc(C(=O)N2CCCC(N3CCNCC3=O)C2)c1,0.0
CCCC[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cnc(N2CCN(C)CC2)s1,1.0
COc1ccccc1CN1/C(=N/C(=O)CCC(=O)O)SC2C[S+](=O)([O-])CC21,0.0
NC(=O)c1c(F)cccc1NC(=O)C(F)(F)C1CCCCC1,0.0
O=C(N=c1sccn1Cc1ccccc1F)C1CC12CCS(=O)(=O)CC2,0.0
Cc1cc(C)nc(N2CC3CN(C(=O)c4ccccc4F)CC3C2)n1,0.0
COC(=O)Cc1sccc1C(=O)NC1CC2CC1CC2O,0.0
Nc1ncc2c(n1)CC(c1ccco1)CC2=O,1.0
Cc1cn(CN2CCCC(NS(C)(=O)=O)C2)c(=O)n1-c1ccc(Cl)cc1,0.0
N[C@H]1C[C@H](C(=O)NCc2cnn(-c3ccc(F)cc3)c2)C[C@@H]1O,0.0
O=S1(=O)N[C@H]2CCCN2c2ccccc21,1.0
O=S1(=O)N[C@@H]2CCCN2c2ccccc21,1.0
C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1,1.0
CC1=CC(=O)[C@@H](O)[C@]2(C)[C@H]3[C@@]4(O)OC[C@@]35[C@@H](C[C@@H]12)OC(=O)[C@H](O)[C@@]5(O)[C@@]1(CO1)[C@H]4O,1.0
COc1ccc(C(=O)NCC(N)c2ccc(C(C)C)cc2)cc1N1CCNC1=O,0.0
NCCc1c[nH]cn1,1.0
N[C@H](Cc1c[nH]cn1)C(=O)O,1.0
NCCCC[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CN)C(=O)O,1.0
Cc1ncc([N+](=O)[O-])n1C,1.0
Cn1cnc(C[C@H](N)C(=O)O)c1,1.0
CCn1cnc(C(=O)NC)c1C(=O)NC,1.0
NC(=O)c1[nH]cnc1N,1.0
CC(=O)NCCc1cnc[nH]1,1.0
Cn1c([N+](=O)[O-])cnc1CO,1.0
NC(=O)c1[nH]cnc1O,1.0
NC(=O)c1nc[nH]c1N,1.0
Cc1ncc([N+](=O)[O-])n1C[C@H](O)CCl,1.0
O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,1.0
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1.0
O=C(O)/C=C/c1c[nH]cn1,1.0
COCC(O)Cn1ccnc1[N+](=O)[O-],1.0
N[C@@H](Cc1c[nH]cn1)C(=O)O,1.0
NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,1.0
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,1.0
CSc1nccn1C,1.0
O=C(O)Cn1ccnc1,0.0
CCCCn1ccnc1C,0.0
c1ccc(N2CCN(Cc3nc4ccccc4[nH]3)CC2)nc1,1.0
Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)N2CCN(CC(=O)Nc3cccc4c3CNC4=O)CC2)[C@@H](O)[C@H]1O,1.0
O=C(/C=C/c1ccc2ccc(C(F)(F)F)cc2n1)c1ccncc1,1.0
O=C(/C=C/c1ccc2ccccc2n1)c1ccncc1,1.0
Cc1ccc(C#N)c(N2CCCN(C(=O)c3cc(CC(C)C)[nH]n3)CC2)n1,0.0
CC(C)(C)NC(=O)CNC(=O)c1ccc2c(c1)C(=O)N(Cc1ccco1)C2=O,0.0
Cc1ccc(-c2csc3ncnc(SCCC(=O)O)c23)cc1,1.0
Nc1ncnc2scc(-c3ccccc3)c12,1.0
CCN(CC)c1ncnc2scc(-c3ccc(Cl)cc3)c12,0.0
COc1ccc(CNC(=O)Cn2c(C(F)(F)F)nc3cc4c(cc32)OCCO4)cc1OC,0.0
O=C(O)Cc1c[nH]c2ccc(-c3ccccc3)cc12,1.0
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccccc3)cc12,0.0
CCNc1nc(NCc2ccco2)c2ccccc2n1,0.0
CCN(CC(=O)Nc1c(F)cccc1F)C(=O)Cc1ccccc1,0.0
COc1ccccc1-n1cnc2cc(C(=O)NCCCC(C)O)ccc21,0.0
Cc1cc(S(=O)(=O)NC2CCc3cc(C#N)ccc32)sc1C(=O)O,0.0
COc1ccc(C(=O)c2oc3ccccc3c2NC(C)=O)cc1,1.0
CCCC(=O)Nc1ccc(C(=O)c2cc3c(OC)cccc3o2)cc1,0.0
O=[N+]([O-])c1ccc(N=Nc2ccc(Nc3ccccc3)cc2)cc1,1.0
O=C(c1ccc(-c2cccc(Cl)c2)cc1)C1CCN(c2ncccn2)CC1,1.0
O=C(O)c1cn(C2CCN(C(=O)Cc3ccc4c(c3)OCO4)CC2)nn1,0.0
CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3ccc(N)cc3)nc12,1.0
Cc1ccc(-n2nc(C(=O)Nc3cncnc3N(C)C)ccc2=O)cc1Cl,0.0
COc1cccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)c1,0.0
c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,0.0
CN(c1ccccc1)c1nc(-c2ccccc2)nc2ccccc12,0.0
c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1,1.0
CN1CCOc2ccc(C(=O)NCCCN3CCCOCC3)cc21,0.0
O=C1c2ccccc2C(=O)c2nc(-c3ccccc3)c(-c3ccccc3)nc21,1.0
COc1cc2ccc(=O)oc2c2ccoc12,1.0
COc1c(OC)c2occc2c2oc(=O)ccc12,1.0
COc1cc2occc2c2oc(=O)ccc12,1.0
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1,0.0
COc1nc(N(CC(C)(C)F)c2cc(Cl)c(F)cc2F)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,1.0
COc1ccc(S(N)(=O)=O)c(OC)c1C(=O)N1CC=C(c2ccc(O)cc2)CC1,0.0
CC(c1ccc2oc3ccccc3c2c1)n1c[n+](CC(=O)c2ccccc2)c2ccccc21,0.0
N[C@H](CNc1nc(-c2ccncc2)nc2c(Br)csc12)Cc1ccccc1,0.0
COc1ccccc1CCC(=O)NCCCn1ccc2ccccc21,0.0
O=C(NCCCCN1CCOCC1)c1cc2ccccc2o1,1.0
Cc1cc(C)c(NC(=O)c2cc(OCC(F)F)ccn2)c(C)n1,0.0
CCCCn1c(C(=O)NCc2cccnc2)cc2cc(F)c(F)cc2c1=O,0.0
C#CCn1c(C(=O)NCc2cccnc2)cc2ccccc2c1=O,0.0
CC(C)n1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,1.0
CCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1,1.0
Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(C)C,1.0
CCOc1ccc(NC(=O)c2nn(-c3cccc(Cl)c3)ccc2=O)cc1,0.0
COc1ccc(Br)cc1/C=C1\SC(=O)N(Cc2ccc(C)cc2)C1=O,1.0
O=C1S/C(=C\c2ccccc2)C(=O)N1Cc1ccccc1,0.0
CNCCN1C(C)=Nc2ccc(Cl)cc2C1c1ccccc1,0.0
O=C(O)CCn1ccc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc21,0.0
Cn1c(-c2ccc3c(c2)OCO3)cc(=O)c2ccccc21,1.0
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,1.0
CC(Sc1nc2c(cnn2-c2cccc(Cl)c2)c(=O)[nH]1)C(N)=O,1.0
CC(C)(C)c1ccc(OCC(=O)Nc2ccc(-n3cccn3)nc2)cc1,0.0
COc1ccc2c(c1)N(CCO)C1=C(C(=O)OC1)C2c1ccccc1,1.0
COc1cc2c(cc1OC)[C@@H](c1cc(OC)c(OC)c(OC)c1)C1=C(COC1=O)N2,0.0
CCN(C)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cnc(C5CC5)nc4)cc23)c1F,1.0
N[C@H]1CC[C@H](Nc2ccnc(NCc3ccc(N4CCCC4=O)cc3)n2)CC1,0.0
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,0.0
O=c1cc(-c2n[nH]c3ncc(-c4c(F)cccc4F)cc23)nc(N2CCC(O)CC2)[nH]1,1.0
C=C1C(=O)[C@@]23[C@@H]([C@@H](O)C[C@@H]1[C@H]2O)[C@]12CCCC(C)(C)[C@H]1C[C@H]3O[C@H]2OCCCc1cn(CCCCN2C(=O)c3cccc4c(N5CCCCC5)ccc(c34)C2=O)nn1,0.0
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,1.0
COc1ccc2[nH]c(=O)oc2c1,1.0
O=c1[nH]c2ccccc2o1,1.0
O=c1[nH]c2cc(Cl)ccc2o1,1.0
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0.0
CN1C(=O)C2(CCCN(Cc3nc(-c4cccnc4)no3)C2)c2ccccc21,0.0
CC(C)(C)OC(=O)c1ncn2c1CN(C(=O)N1CCCCC1)c1ccccc1-2,0.0
CC1(C)Cc2c(c(N3CCOCC3)nc3sc4c(NCCN5CCOCC5)ncnc4c23)CO1,0.0
CNC1=Nc2ccc(Cl)cc2C(c2ccc[nH]2)=NC1,1.0
COc1cccc(CN2C[C@@H](c3nc(C4CCCC4)no3)[C@H](c3cccnc3)C2)n1,0.0
Cc1nc2cc(-c3nc(=O)n(CCC4CCCO4)c4c3oc3ncc(-c5cnn(C)c5)cc34)ccc2n1C,0.0
Cn1nc(C(=O)NCCCN2CCOCC2)c2c1CCNC2,0.0
N#Cc1ccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)cc1,1.0
Cc1ccc(Sc2ccc3n[nH]c(=O)n3n2)cc1C,1.0
N#Cc1ccc(NC(=O)CN2CCN(C(=O)c3cccs3)CC2)cc1Cl,0.0
CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,0.0
CCn1nc(C(=O)Nc2cccc(C(F)(F)F)c2)c(Cl)c1Cl,0.0
N#Cc1cc(Cl)ccc1NCC(=O)N1CCCc2ccccc21,0.0
O=S(=O)(c1cccc2cnccc12)N1CCNCC1,1.0
Cc1ccc(C)c(Cn2c(C(O)c3ccncc3)nc3ccccc32)c1,1.0
COc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4cnc5ccccc5c4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],0.0
Cc1ccc(C2(C)NC(=O)N(Cc3ncc(Br)s3)C2=O)o1,0.0
O=C(CSc1nnc(-c2ccncc2)n1-c1ccc(F)cc1)c1ccc[nH]1,1.0
CCc1noc(C)c1C(=O)Nc1ccc(N(CC)CC)cc1,0.0
CC1=CC(C)=[N+]2C1=Cc1ccc(CCC(=O)NCCN(C)C)n1[B-]2(F)F,0.0
CC(C)OCCC(=O)NC[C@H]1CCN(C(=O)C2CCc3cccc(O)c32)C1,0.0
Cc1ccc(NC(=O)CN2CCCC(n3ncc(N(C)C(C)C)cc3=O)C2)c(C)c1,0.0
Cc1cc(C)c2c(C)c(C(=O)N(C)CC(=O)Nc3cccc(C)c3C)sc2n1,0.0
