smiles,label0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,1.0
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,1.0
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,1.0
O=C(N[C@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,1.0
CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,1.0
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1.0
O=C(O)CCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1.0
O=C1CCC(N2C(=O)c3cccc(NCCCCO)c3C2=O)C(=O)N1,1.0
O=C(O)CCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1.0
O=C1CCC(N2C(=O)c3cccc(F)c3C2=O)C(=O)N1,1.0
O=C(O)CCNC(=O)CNc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,1.0
O=C(O)CCCNC(=O)CNc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,1.0
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1CO,1.0
O=C1CCC(N2C(=O)c3ccc(Br)cc3C2=O)C(=O)N1,1.0
CN(C)S(=O)(=O)c1cccc(NC(=O)c2n[nH]c(=O)c3ccccc23)c1,0.0
O=C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1,1.0
CNc1ccc([N+](=O)[O-])cc1-n1cnc(-c2ccc(C(F)(F)F)cc2)c1,1.0
CC1=CC(=NOC(=O)c2ccccc2C)C(C)=CC1=O,1.0
COc1ccc(S(N)(=O)=O)c(OC)c1C(=O)N1CC=C(c2ccc(O)cc2)CC1,0.0
CC1=C(C(=O)OC2CCCCC2)C(c2ccccc2Br)n2nnnc2N1,0.0
CCOc1cc(C2C(C(=O)OC3CCCCC3)=C(C)Nc3nnnn32)ccc1O,0.0
O=C(O)c1cc2cc(O)c(O)cc2c(C(=O)c2ccc(O)c(O)c2)n1,1.0
Cc1nc(-c2cccnc2)ncc1C(=O)N[C@@H]1CCNC[C@H]1O,0.0
NC1=NC2(CCN(C(=O)NCC3(c4ccccc4)CCCC3)CC2)C(=O)N1,0.0
Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3C)SC(C)C4)sc2c1,1.0
CC(C)Cn1cnc2c(N)nc3cccnc3c21,1.0
Clc1ccc2c(c1)NC(N1CCNCC1)=c1ccccc1=N2,1.0
Cc1nc(NC(=O)C(C)(C)c2cccc(C(F)(F)F)c2)nn1C,0.0
CCC(N)(CC)CNC(=O)C1(c2cccc(Cl)c2)CCOCC1,0.0
COc1cc(CNC(=O)N2CCOCC2CC2CCOCC2)ccn1,0.0
CC(Oc1cccc2c1OC(C)(C)C2)C(=O)NC1(C#N)CCCCC1,0.0
N#Cc1c2nc3ccccc3nc2n2ccc(NC(=O)c3cccs3)cc12,1.0
